user_id,item_id,category_id,behavior_type,timestamp
134704,2724013,149192,buy,1512175957
134808,3222978,3924783,buy,1512308432
134814,3190817,360294,buy,1512310202
134969,525070,2311290,buy,1511798770
135041,5035870,3738615,buy,1511853539
135069,3261640,982926,buy,1511682839
135089,1408988,3002561,buy,1512285243
135124,4040354,3252144,buy,1511918579
135188,5067020,4159072,buy,1511672368
135698,4275932,895939,buy,1512180261
135714,2977613,3995452,buy,1512014584
135874,561662,1030192,buy,1511605601
136708,3002487,2735466,buy,1512003390
137013,2181088,1029459,buy,1511843874
13703,257883,767106,buy,1511922938
137080,4341530,3879308,buy,1512051742
137145,4746554,2465336,buy,1511540210
137398,5088569,339580,buy,1511854223
137563,7048,1464116,buy,1512223374
13769,2940008,1686309,buy,1511683035
13813,2430429,2156156,buy,1511865773
138564,3044292,838946,buy,1511827458
138931,700688,1299190,buy,1512308771
138993,2454536,3398567,buy,1512012806
139202,2964782,3248072,buy,1511749636
139532,749593,4339360,buy,1512212119
139543,315813,3108044,buy,1512211851
13963,2568653,151648,buy,1511674221
139723,1760247,3776866,buy,1512229397
140077,746002,411153,buy,1511875486
140137,2660249,800581,buy,1512226836
140265,1710601,4558987,buy,1511843319
140557,3646720,1379146,buy,1512217740
141192,2856594,1320293,buy,1512294388
141410,3992123,3627351,buy,1512197126
141444,3352155,4756105,buy,1511744888
141741,3967673,2003083,buy,1512162602
141920,4849545,874415,buy,1512031160
141946,621625,3155703,buy,1512196875
142237,1203882,2939262,buy,1511807748
142466,4848904,2495340,buy,1512283895
142647,433221,2627745,buy,1511751426
142655,1467874,4387956,buy,1512128081
142738,3904448,1973012,buy,1512212462
143001,635229,982926,buy,1511789717
143067,4988028,5071267,buy,1512189799
143255,1744129,1776295,buy,1512280485
143518,1437871,4804883,buy,1511792485
143550,699131,3371868,buy,1512014640
143922,1493272,4756105,buy,1512094614
143986,3380896,618085,buy,1511587182
144106,3943756,1521931,buy,1511712023
144106,4831673,3637084,buy,1512147324
144203,4575142,149192,buy,1512309723
144247,575611,1029459,buy,1512041529
144417,4254616,5028478,buy,1511589786
144531,3633901,3277224,buy,1512281636
144585,4988726,2529187,buy,1511941700
144657,147000,3087458,buy,1512175879
144827,512814,1595193,buy,1512025979
144997,3580499,4145813,buy,1512021301
14515,1043628,4756105,buy,1511856705
145210,2214270,772894,buy,1511888482
145216,1687780,4969568,buy,1512016553
145403,3929702,3160684,buy,1512006882
14543,4798289,4801426,buy,1511582012
14553,2766851,1299190,buy,1511826640
145599,3715112,883960,buy,1512182447
145800,289566,2321836,buy,1512277005
145810,122870,1568197,buy,1511944937
145824,3333832,757910,buy,1511837346
145860,5128303,4756105,buy,1512211864
146197,1623085,1781126,buy,1512272244
146230,1478308,4145813,buy,1511707901
146426,5035353,2495340,buy,1512092361
146501,2471573,362151,buy,1511755237
146530,898645,4145813,buy,1511574535
146609,213662,4145813,buy,1512047242
146650,1284554,4159072,buy,1512185738
147013,4016122,1834026,buy,1511838151
147148,5044691,2885642,buy,1512298704
147634,2526286,4163659,buy,1511581953
147771,114355,1789614,buy,1511921599
148212,941183,4784134,buy,1512005325
148233,4725812,4894095,buy,1512018017
148285,3515302,4069500,buy,1512134171
148559,2717696,1265358,buy,1512223127
148603,4420483,2572604,buy,1511847375
148651,335523,2217187,buy,1511945711
148652,4232853,4690421,buy,1512145263
148733,4329682,3002561,buy,1512141377
148848,2653271,2465336,buy,1511694993
148859,1141742,2939262,buy,1511851233
148863,2677439,4148053,buy,1512013963
148993,4646089,965809,buy,1512054975
149030,3151160,3409341,buy,1512044921
149299,2073921,3738615,buy,1512034222
14967,177313,4869428,buy,1511938546
149714,2569318,4918438,buy,1511686160
150382,4170390,866301,buy,1511847119
150592,1686060,3459562,buy,1512276075
150750,2635574,4238377,buy,1511861977
150857,4666861,3138705,buy,1511761201
151124,5118314,1964754,buy,1512201594
151287,1525002,846990,buy,1511617439
152214,2338830,4789432,buy,1511654933
152246,4686509,960102,buy,1512216826
152378,692721,4983053,buy,1512113722
152503,554116,2800021,buy,1512276633
152526,1062190,3598912,buy,1511965483
152644,4196405,4307317,buy,1512291114
152737,3667200,3158249,buy,1511589104
152959,3659705,2673821,buy,1512258695
153002,2036905,4690421,buy,1511784407
153014,298946,1464116,buy,1511612157
153130,1348336,3087458,buy,1512230880
153288,2159430,982926,buy,1511793424
153425,3813175,846990,buy,1511776995
153432,1539628,1320293,buy,1511609479
153432,1476984,3002561,buy,1511685122
153603,3230129,4801426,buy,1512307575
153797,3387052,1519819,buy,1512201380
153863,3566133,2355072,buy,1512310485
153886,3980595,276158,buy,1512033788
154407,1848416,801221,buy,1511539343
154418,4515264,801221,buy,1511626903
154561,4266979,4170419,buy,1511580456
154561,2993978,1239912,buy,1512026699
154721,4200294,4756105,buy,1512016354
154773,70960,4882154,buy,1512311962
154866,4800080,3619575,buy,1511857291
154970,1563875,2649368,buy,1512203439
155027,4460093,5053508,buy,1511776688
155232,117635,4756105,buy,1512227775
155268,2991474,1297992,buy,1512296673
155444,2912625,982926,buy,1511902798
155524,1335291,1216617,buy,1511696891
155547,3787462,982926,buy,1511587444
15562,423911,3744190,buy,1512002302
155807,4140594,2304296,buy,1512305105
155864,1494700,4789432,buy,1512021815
155898,2756676,4731191,buy,1512311250
15595,128994,1464116,buy,1511779772
156123,3500631,1964754,buy,1512220362
156206,2447985,1500130,buy,1511668062
156715,4934614,982926,buy,1512222426
156822,4175676,4446527,buy,1511917260
156972,3596835,2792484,buy,1512239281
157040,318901,381850,buy,1511880068
157202,1438890,3015852,buy,1512289739
157214,5118189,4159072,buy,1511710943
157374,868052,4385918,buy,1512301990
157424,3180712,2747519,buy,1511597125
157576,4576402,3975787,buy,1512269084
157588,2902592,1281171,buy,1511931829
157633,3977936,2520377,buy,1511589607
157762,3761147,2013232,buy,1511783530
157841,1298593,989763,buy,1512091373
157922,5062984,2774299,buy,1511790603
157922,4913182,466400,buy,1511790603
158188,4708423,3138705,buy,1512129324
158432,4906680,4758477,buy,1512085958
15867,298188,982926,buy,1511971649
159087,763496,4756105,buy,1511708950
159174,1095113,2042400,buy,1512102891
159186,4430832,3189935,buy,1512143187
159192,4346471,815311,buy,1512210188
15960,1188044,685988,buy,1511771591
159624,4304229,448398,buy,1511949840
159682,1203422,2945933,buy,1512236605
159882,1473154,846990,buy,1511573869
15992,4121299,4756105,buy,1512046971
159946,4254354,970709,buy,1512128068
16032,481587,4145813,buy,1511761378
160500,747139,5060750,buy,1511831376
160502,4298068,1488813,buy,1512141360
160588,3557051,2223246,buy,1511678132
160588,3371983,2837163,buy,1511678132
160694,2729868,4217906,buy,1511577439
161275,599836,1449177,buy,1511780448
161322,2440039,235534,buy,1511884063
161536,1394233,886203,buy,1511748616
161773,179944,570735,buy,1512134979
162157,2519313,4273662,buy,1511950181
16243,2742265,1420205,buy,1512030144
162455,1522481,1691699,buy,1511695213
162481,2274355,3011375,buy,1512200901
162736,4155825,2030976,buy,1511757981
163360,2381970,1265358,buy,1512122694
16342,1199562,307335,buy,1512229382
163555,4758386,149192,buy,1511833667
16365,1854281,4284910,buy,1511736053
163981,3694656,2885642,buy,1511771324
16429,1128115,1464116,buy,1511675208
164534,2055178,3108044,buy,1512137003
16512,3684640,2195789,buy,1512186691
165468,1804545,5053508,buy,1512147708
165587,1929898,4847313,buy,1511760156
165771,1240089,2096639,buy,1511889497
166032,3633127,411153,buy,1511873200
16604,4297244,2640118,buy,1511697752
166069,1166119,2136933,buy,1511938692
166094,1226194,4919077,buy,1511958245
166098,4763147,3814016,buy,1512313789
166151,4115021,85955,buy,1511920228
166261,2954913,3439012,buy,1512046926
166737,3088748,2983928,buy,1512288995
166761,2695868,4558987,buy,1512041813
16682,4800173,4069500,buy,1512170885
166986,908886,4672807,buy,1512271669
167126,1805351,4163659,buy,1511714465
167526,3957475,3226383,buy,1511667180
167619,1049047,3102419,buy,1512095928
167677,5080831,32318,buy,1511674873
167768,2234676,3065645,buy,1512186137
167998,855218,3736316,buy,1511793717
168301,3189426,800581,buy,1511575278
168382,1095113,2042400,buy,1512191131
168537,4645227,982926,buy,1511872499
168854,1137776,3738615,buy,1511866105
168863,5035053,174239,buy,1511942483
168987,4011088,677862,buy,1511823124
169646,3489986,3993644,buy,1512230380
169870,3715602,4874384,buy,1512033768
169870,3598720,2304296,buy,1512034898
169880,3122135,1516409,buy,1511871715
169968,3639010,2945933,buy,1511805511
170036,3039540,2885642,buy,1512262523
17021,2271864,5144469,buy,1512030926
170612,4959394,1575622,buy,1511677984
170708,3417935,2939262,buy,1511704553
170792,4123626,880704,buy,1511827578
170968,2435476,1879194,buy,1511616939
171054,225280,1422474,buy,1511762860
171170,3012546,2072473,buy,1512094996
171324,2688051,3768664,buy,1511714857
171747,661131,4331400,buy,1511608042
171876,934383,4672807,buy,1511794687
171975,4254633,200278,buy,1512116431
17198,183955,3607361,buy,1512280582
172150,4912776,4152994,buy,1511939731
17234,3967484,1973012,buy,1512001317
172543,4781001,1299190,buy,1511873281
172550,2387697,2158870,buy,1512287754
17257,3803193,4756105,buy,1511925587
172582,648719,2096639,buy,1512216286
172603,3318665,63813,buy,1512037483
173068,4609467,2355072,buy,1511589510
17328,1269971,3912910,buy,1511852087
173468,5061759,2735466,buy,1511771576
173533,4296851,1068933,buy,1512270361
173839,2625058,866301,buy,1511785497
173866,4614293,1025720,buy,1511798480
174120,4074805,154040,buy,1512004063
174579,4282175,257793,buy,1512219010
174605,1370266,866301,buy,1512270264
174679,810796,366112,buy,1511948153
174684,2505709,4882154,buy,1512181978
174857,1250590,4437368,buy,1512298002
17486,1097696,4918438,buy,1511788776
174968,3708778,2925160,buy,1512293776
175085,2987437,542908,buy,1511877951
175365,547884,3796207,buy,1511963548
175435,2430958,2131531,buy,1511719903
175605,3677861,1787510,buy,1511939175
175821,4718658,149192,buy,1511946534
175859,4011758,654045,buy,1512221819
175959,2805466,3231625,buy,1511864235
17627,4679440,570735,buy,1512054325
176336,1436159,1944905,buy,1512165913
176623,2201214,4357323,buy,1511962104
17696,3168302,801221,buy,1511683762
176991,3978050,1792277,buy,1512291748
177171,3438217,2572604,buy,1512222507
177178,396051,4684862,buy,1512082943
177248,3623351,2885642,buy,1512131016
177264,462942,3430419,buy,1512129281
177264,802649,1464116,buy,1512225650
177267,5086213,4789432,buy,1511602983
177413,3005149,4145813,buy,1511601770
17747,301639,2296439,buy,1511786583
17747,3049104,1379146,buy,1511938370
17747,301639,2296439,buy,1512180083
177733,2501949,2495340,buy,1512297651
177778,2356092,865039,buy,1511791802
177912,2170356,4217906,buy,1512103511
177986,1755464,1379146,buy,1512271427
178015,2208291,1299190,buy,1512016785
178034,2340544,146830,buy,1512041304
178279,2812048,4719814,buy,1512032879
178514,4185240,722945,buy,1511961895
178514,4888071,2885642,buy,1512216229
178778,1227142,970709,buy,1512161687
179058,4740700,3354571,buy,1512052180
179135,4257396,4302328,buy,1511690655
179172,3670092,4640311,buy,1512187088
179346,1108818,160181,buy,1512309468
179551,1276564,1582197,buy,1511581220
179869,2781012,2440115,buy,1512136630
180183,1965672,3065645,buy,1511746585
181008,2300992,4591425,buy,1512182378
18104,4557181,4712571,buy,1511960371
181056,2060683,428367,buy,1511705379
181567,3907041,2042400,buy,1511774900
182079,4264152,965809,buy,1512091719
182105,1788987,3776866,buy,1511780652
182145,52465,2225310,buy,1512224698
182265,3403645,3607361,buy,1511539857
18229,698882,85955,buy,1511835655
18231,605508,3220984,buy,1512043671
182465,3864597,2415168,buy,1511657883
182709,382874,3299155,buy,1512032332
182790,946618,450901,buy,1512013698
182790,3006495,3439012,buy,1512014456
182809,2847091,3898483,buy,1512140587
182959,337805,2578647,buy,1511738381
183510,4387938,2877672,buy,1511652569
183510,2141485,3981531,buy,1511702652
183653,4936159,2131531,buy,1511763239
183836,3901943,4624272,buy,1511839426
183846,1522532,4223213,buy,1511765425
184329,3168844,245312,buy,1512266652
184401,4633305,3664107,buy,1512221744
184729,3003488,827837,buy,1511969951
184985,1129205,2735466,buy,1511766215
185134,2257229,2939262,buy,1511861987
185229,3951676,2520771,buy,1512099747
185235,491165,903809,buy,1511842861
185368,292083,4217906,buy,1511934252
185527,857962,1807416,buy,1512183334
186009,3927402,1169503,buy,1511867006
186415,1286290,883960,buy,1511573129
186856,3267391,2794147,buy,1511680862
186978,2724752,3880463,buy,1511930886
187144,4095798,4576874,buy,1511540135
187279,2131816,2025483,buy,1512218588
187937,2528083,4473295,buy,1511704655
188128,3212595,2023387,buy,1511691533
188306,94679,1859277,buy,1511937804
188391,4111123,4936155,buy,1511661301
1884,4910682,4217906,buy,1511665799
188486,4024409,883960,buy,1512271979
188536,518766,3351726,buy,1511684892
188708,4190888,3747017,buy,1511702531
188750,3624324,105137,buy,1511846679
188750,386454,1875258,buy,1512031810
189145,4816658,965809,buy,1511881896
189170,4068553,4801426,buy,1512029323
189174,2706044,1789614,buy,1511930396
189426,1408482,3924783,buy,1511950864
189629,60514,4564007,buy,1512212459
189726,1648449,2735466,buy,1512140830
190089,4688204,4357323,buy,1511868733
190273,3160545,2581941,buy,1511864139
190273,3113149,4244487,buy,1512053807
190393,1937832,982926,buy,1511856940
190443,356262,2520377,buy,1511880137
190791,3885263,3232473,buy,1511658259
190798,52620,4145813,buy,1511755418
190927,5120684,3619575,buy,1511943251
190954,1110325,2885642,buy,1512177256
191060,2713159,2129666,buy,1511689116
191068,4515152,2640118,buy,1512134760
191111,3482981,690811,buy,1511879468
191118,4649887,4776297,buy,1511793492
191404,306644,4098232,buy,1511566535
191404,3441548,800581,buy,1511968442
191581,1558981,4719814,buy,1511831796
191585,2271414,3500710,buy,1511961927
191758,1046786,4789674,buy,1512186907
191828,1073564,3673501,buy,1511878239
191852,2897218,2982027,buy,1511617376
191875,3927684,1349561,buy,1512005502
191884,540700,3776866,buy,1511610947
191897,4308871,2158079,buy,1512226103
191968,4807982,4822722,buy,1512140569
192012,1105780,2520771,buy,1511845658
192097,4882180,982926,buy,1511866281
192149,3236565,2735466,buy,1511917638
192296,1248384,3624696,buy,1511791707
192426,1881013,1449177,buy,1511673103
192435,4354235,4181361,buy,1511618608
192581,2594043,4921805,buy,1511918398
192673,1981020,2885642,buy,1511835001
192673,814899,4834913,buy,1511941880
193137,1803886,3607361,buy,1512009130
193216,3182625,590997,buy,1512130692
193305,4877744,2355072,buy,1511962653
193498,325143,393045,buy,1511690595
193663,444789,1045172,buy,1512196219
193991,3136994,4244487,buy,1511799100
193999,47667,3231625,buy,1512270412
194339,2134602,2735466,buy,1512301527
19440,2000626,1944905,buy,1512093579
194616,4271553,643752,buy,1512044357
194759,3068302,883960,buy,1511858816
19481,2104454,3118167,buy,1511881951
194858,1155616,1859277,buy,1511577003
194917,1355108,1464116,buy,1511871644
195270,2223927,3774512,buy,1511774175
195393,1691993,3607361,buy,1512273363
195432,1779188,753984,buy,1512190315
195449,3266138,119741,buy,1511967532
195666,1859416,2476560,buy,1512111855
195871,338594,3740459,buy,1511937681
196101,108459,2994558,buy,1511763515
196164,728773,1068933,buy,1511600203
196266,4574698,3002561,buy,1512059797
196277,387124,374584,buy,1511552037
196356,4273487,3607361,buy,1512283186
196414,1447842,2033408,buy,1512186683
196427,1426361,2939262,buy,1512039508
196648,2853367,149192,buy,1512285281
196664,1213832,1936748,buy,1512269183
196670,1964705,1859277,buy,1512032070
196674,4995850,4756105,buy,1512204640
196790,427281,3524510,buy,1512038763
196822,4650616,1929875,buy,1512172113
196855,2919044,237446,buy,1511961561
196855,3981591,903809,buy,1512278865
197063,2352201,1649508,buy,1512096990
19715,1998716,2644484,buy,1511927398
19720,2880623,2578647,buy,1512267132
197387,2128737,801221,buy,1511542128
197446,4554918,569703,buy,1512009836
197584,3557522,1030192,buy,1511857711
197805,2068637,4524771,buy,1511800969
197855,3493501,1102540,buy,1512093638
19791,2131664,4719814,buy,1511684856
198210,2174217,982926,buy,1511940905
198274,3040223,3993644,buy,1512170037
198403,4761600,401357,buy,1512049841
198562,4142764,1265358,buy,1511943069
198576,3166878,866301,buy,1511929519
19872,1805112,1464116,buy,1511766583
198721,3297570,274067,buy,1511797267
198721,3297570,274067,buy,1512141775
198743,2948743,804084,buy,1511824701
199295,1522650,3177764,buy,1512304393
199313,3224742,3738615,buy,1512014866
199808,4297154,4540978,buy,1511876459
200137,1921561,1265358,buy,1511938552
200151,1758302,1349561,buy,1511964729
200245,157095,3154837,buy,1511570982
200249,1433831,2858794,buy,1512109763
200421,2395190,901282,buy,1512300141
200478,30894,4498047,buy,1511558773
200504,4992705,2042400,buy,1512010153
200536,140948,2241047,buy,1512042584
200680,1578324,2733371,buy,1511606951
200794,981326,1349561,buy,1512091258
200838,2960593,4606718,buy,1511760128
200857,1971928,1299190,buy,1512192473
201135,251024,865039,buy,1511853579
201229,3750588,1516409,buy,1511760183
201229,1831427,3054014,buy,1512057611
201432,2717670,2675427,buy,1511826137
201526,1543674,2885642,buy,1511838199
201802,261473,4672807,buy,1511686246
201916,3934546,3973395,buy,1511843517
202081,4963059,1061857,buy,1511887661
202212,2461423,3776866,buy,1512013926
202660,3545440,4962280,buy,1512111718
202669,954140,3570656,buy,1512294804
20271,3380143,1274818,buy,1511663787
202963,4011400,3002561,buy,1512302610
202983,1636544,3002561,buy,1512290293
203022,3686464,3849096,buy,1511665431
203076,1706608,1765288,buy,1512122547
203209,1183352,906800,buy,1512289695
20337,1423494,4921805,buy,1512027454
203442,1145946,1834026,buy,1511790452
203616,1209199,1464116,buy,1512275250
203690,806732,3139583,buy,1512055119
203711,4255834,846990,buy,1511933058
203799,3557522,1030192,buy,1512190748
203814,147677,1216617,buy,1511932712
203912,1503200,5066426,buy,1511542647
203918,3970582,753984,buy,1512063759
203920,2382336,2890111,buy,1511838189
203925,3239162,804084,buy,1512095032
20416,3551955,1610764,buy,1512080655
20440,3731948,982926,buy,1511838678
204612,3189200,1464116,buy,1512219452
204713,4959564,3354571,buy,1512226296
205341,2578211,155172,buy,1512088788
205385,4006914,1687159,buy,1511866867
205555,4058078,1972894,buy,1512264202
205897,4029727,3524510,buy,1512257607
206458,694678,2644878,buy,1511836409
206623,601402,4160459,buy,1512305109
206705,1582698,4374048,buy,1511876149
206800,3143774,634390,buy,1512221480
206848,2753004,3047024,buy,1512198677
206938,390951,1516409,buy,1511910829
207042,1083537,3898483,buy,1512294243
207321,3557763,2572604,buy,1512198362
207357,4479636,4301450,buy,1512267306
207689,1270504,1730594,buy,1512109720
20775,104735,1029459,buy,1512197238
208129,950418,4789432,buy,1512314140
208151,4703651,903809,buy,1512129481
208476,4142196,3455617,buy,1511871778
208491,613153,2465336,buy,1511771648
208508,2739879,383749,buy,1512217814
208651,379653,1051370,buy,1511688930
208784,1426998,2925160,buy,1511767776
208835,26083,1216617,buy,1512294395
208864,4956613,3253210,buy,1512146293
20910,431805,4145813,buy,1512116228
209140,4170622,2735466,buy,1512187157
209285,1928280,3776866,buy,1512270147
209314,1707247,570735,buy,1512105773
20963,1890759,1789614,buy,1512300979
209951,2552747,3598912,buy,1512129816
21002,1067223,245312,buy,1511753610
210076,3888308,3004853,buy,1512291582
210171,3996816,4801426,buy,1511885236
210449,3955002,551706,buy,1511870768
210693,1070612,3415144,buy,1511929772
210896,206323,1973012,buy,1512049836
210975,2321476,1829804,buy,1511550032
211060,2844182,245312,buy,1511891378
21107,4418190,982926,buy,1511662834
211109,728636,2945933,buy,1512191854
211127,67888,2885642,buy,1512264613
211273,2613762,3002561,buy,1511671888
211358,2243964,2891408,buy,1511782965
21174,753276,3674154,buy,1512011223
211747,4769928,903809,buy,1511539313
211788,1354175,1787510,buy,1512228871
21183,3077956,200278,buy,1511571579
211981,2896237,2926020,buy,1512090743
212006,4211200,1842993,buy,1512115456
212329,2096101,3747017,buy,1512021488
212336,58014,3015852,buy,1512204054
212593,4266438,2640118,buy,1512044226
212777,2291848,866301,buy,1511711130
212793,4767279,965809,buy,1511698143
213274,1641207,3797203,buy,1512104744
213509,561662,1030192,buy,1512175701
213540,4600543,1789614,buy,1511878140
213637,4793618,3935940,buy,1511605566
213643,198434,1567637,buy,1511852656
213827,5133285,2640118,buy,1511688029
213891,219175,3108044,buy,1512108574
213906,4794278,1879672,buy,1511684525
214038,1006271,522951,buy,1512040566
214262,928345,4391936,buy,1512108629
214558,268343,4756105,buy,1511796425
214570,4936898,4911958,buy,1512270689
214643,4172021,801221,buy,1511670385
214726,4017526,2896142,buy,1511623920
214802,4711013,4357323,buy,1511926860
214985,2766134,1216617,buy,1512105216
215335,3326861,2520377,buy,1512297769
21541,5005493,4789432,buy,1511614965
215471,4525576,753984,buy,1512196428
21568,3514593,3225747,buy,1512123014
215780,4385963,5041153,buy,1511699781
215927,1897959,171529,buy,1512095259
216266,2384654,2297500,buy,1511686508
216266,3917056,1834026,buy,1512198875
21640,1495587,2301954,buy,1512129073
216595,2774814,820597,buy,1511926670
216900,5023362,2297500,buy,1511660981
217033,2684601,64179,buy,1512304591
217256,2165523,634390,buy,1511628422
217293,634004,285583,buy,1512015842
217369,1055571,85955,buy,1512265171
217658,1892478,4633953,buy,1512268872
217982,4126038,4159072,buy,1512114183
218065,1986921,1902453,buy,1511966717
218408,4352023,1117098,buy,1511872577
218879,1865243,3407883,buy,1512310567
2190,2290834,3985474,buy,1511848792
219158,2578303,4129924,buy,1512091267
219171,3640912,1516409,buy,1512277642
219199,678418,2640118,buy,1511843568
219573,4271452,174239,buy,1512111157
219635,3170724,3002561,buy,1512036340
219991,3461647,4731191,buy,1512301018
220062,4066106,1354236,buy,1511961602
220075,4255107,3004853,buy,1511575300
220432,333094,1783423,buy,1512264256
220789,4251683,940822,buy,1511750010
22088,2843888,2926020,buy,1512197903
220971,2857971,1404020,buy,1512188268
221072,2725331,2316980,buy,1511874941
221122,2767477,3761180,buy,1512100720
221270,5061759,2735466,buy,1512279746
221583,3675665,84264,buy,1512207666
221660,158157,4181817,buy,1511962067
221709,2651558,3720767,buy,1511842112
221946,1659686,4979740,buy,1511749293
22254,5126484,1019260,buy,1512292785
222624,4663040,4238377,buy,1511580881
22267,236492,4159072,buy,1512003836
222744,1645054,2735466,buy,1511749561
222805,558001,3189935,buy,1512007926
222965,29213,800581,buy,1512199434
223110,2328548,3791831,buy,1512107565
223184,2433839,3974031,buy,1512051239
223464,442123,4357323,buy,1512162794
223641,1541525,5103002,buy,1511649209
223869,4727186,4589142,buy,1511619193
223990,4588131,3738615,buy,1512125808
224041,3031863,1834026,buy,1512263170
224048,1578231,4121590,buy,1512196796
224054,4424720,570735,buy,1512028145
224541,34502,4756105,buy,1512260515
22477,46460,2629787,buy,1511777803
224958,1354942,3980900,buy,1511836426
225197,3966678,1299190,buy,1511971102
225248,2938394,1231891,buy,1511938102
225391,3842879,1249761,buy,1512280795
225567,666697,338646,buy,1512045803
225808,2333677,3435808,buy,1511879042
226301,645600,1349561,buy,1512101692
226378,4843356,3065645,buy,1512029934
226379,3030030,4801426,buy,1511590994
226462,4653481,4145813,buy,1511767853
226687,4508259,903809,buy,1512303363
226887,107214,2515942,buy,1512110296
226938,3172435,3065645,buy,1511684522
227275,4394639,2693696,buy,1512113854
227299,4745324,4643350,buy,1511748848
22744,1581844,2096639,buy,1511955159
227694,2771665,3177877,buy,1511566676
227762,3474691,1464116,buy,1511555077
227797,4126038,4159072,buy,1511924487
227935,3367985,4756105,buy,1512202932
227941,469421,3571884,buy,1511712005
228563,5035282,4217906,buy,1511758946
228584,1604080,2311290,buy,1512053103
228608,702137,1216617,buy,1511577827
228630,1289928,2640118,buy,1512130374
228645,723915,4498047,buy,1511662413
228760,4773015,982926,buy,1512019885
229589,2320140,570735,buy,1511750046
22965,2782249,2243133,buy,1512035027
229759,1514485,2671397,buy,1512311550
229763,700688,1299190,buy,1512139518
229926,5015102,4244487,buy,1512185398
230056,986048,5030407,buy,1511756020
230237,1655491,4482419,buy,1511797658
230237,3557522,1030192,buy,1512121089
230252,4293130,235534,buy,1512148998
230317,4209050,570735,buy,1511786401
230428,604432,2026832,buy,1512097826
230462,2906438,1701471,buy,1511590987
230521,3863418,1418582,buy,1511833805
23064,582586,2640118,buy,1511617507
230769,4085997,2194744,buy,1512003663
231056,75711,3530487,buy,1512217081
231212,3884668,583485,buy,1511930918
231227,56497,1045172,buy,1511951939
231229,2315361,800190,buy,1512012397
231317,2356482,2640118,buy,1511852718
231411,4638139,3224824,buy,1511870714
231505,964551,2992092,buy,1512151156
231666,2384772,1464116,buy,1512287555
231766,3830822,1669167,buy,1512113203
231766,894282,3975787,buy,1512113203
231811,3370181,14900,buy,1512040113
231868,3852276,1528133,buy,1512049808
23211,1297621,2355072,buy,1511841560
232533,2905168,4969568,buy,1512024360
232810,1474693,2735466,buy,1511835729
232849,2998793,3711641,buy,1511697025
233140,2274392,2969269,buy,1511758389
233316,4465703,904454,buy,1511704397
233365,1141115,2201685,buy,1511877069
233414,3571029,2885642,buy,1512196456
233428,2628900,4391390,buy,1511960647
233690,716271,3695050,buy,1512008995
233889,288721,1275696,buy,1511883954
234050,809920,2827444,buy,1511659475
234278,2300579,2578647,buy,1512105496
23454,4135793,1573465,buy,1511686390
235022,1860840,982926,buy,1511883798
235315,1621787,982926,buy,1512117031
235645,185982,3108044,buy,1511769105
235746,2765909,322805,buy,1511965323
235857,3223113,1787510,buy,1512174672
236033,2716307,4082778,buy,1512186360
236352,4813675,2111279,buy,1511780548
236384,3857903,772894,buy,1511758001
23682,3438336,4690421,buy,1512051301
23694,3697047,4882154,buy,1511938580
237199,50992,366112,buy,1511678530
237203,2956053,276158,buy,1512112398
237226,2630530,4217906,buy,1512205390
237330,4514794,1320293,buy,1512188617
237474,2087079,2259994,buy,1511745522
237668,2976608,4181361,buy,1511846324
237920,1933491,1051370,buy,1511927760
237987,1702685,411153,buy,1511671798
238000,5073174,854059,buy,1511675785
238281,335759,2131531,buy,1512264971
238356,3086136,3177877,buy,1512280427
238557,1444629,3607361,buy,1511960800
23857,2094483,901282,buy,1511879030
238880,996094,3993644,buy,1512023578
239116,5119926,2885642,buy,1512202097
239221,2201698,3880463,buy,1512011210
239238,1666899,3607361,buy,1511574932
239350,2903701,1851156,buy,1512137999
239553,4906915,4894095,buy,1511620054
239607,1435397,570735,buy,1511828703
239676,3696026,1789614,buy,1511972933
240131,782796,3461823,buy,1511758991
240202,1184168,3002561,buy,1512118862
240600,1668146,1546352,buy,1512110855
240824,4718362,3100759,buy,1511584224
240849,3646275,1567637,buy,1512109498
240951,182907,982926,buy,1511566065
241084,1884737,4697972,buy,1511781180
241106,4238932,4217906,buy,1511953225
241172,1446847,270397,buy,1512307905
241213,1516780,3214361,buy,1511660980
241234,634429,381850,buy,1512141484
241276,2224141,4022701,buy,1511575249
241651,3680391,2885642,buy,1511918468
241737,2431694,1127566,buy,1511589300
241803,946494,542584,buy,1511854773
241925,4551433,2885642,buy,1511837692
241953,1240792,133377,buy,1511612964
242215,3973812,1879194,buy,1512099441
242292,1562495,4082778,buy,1511581002
242718,1891373,2735466,buy,1512259511
242837,3581650,1879194,buy,1512010045
242848,2172044,2181935,buy,1511590897
242903,1134557,2578647,buy,1512022817
242913,1610603,3865465,buy,1511746993
243017,2228378,2885642,buy,1511707969
243017,2968599,4050612,buy,1512006602
243068,1352613,1508018,buy,1511600585
243248,2964774,1265358,buy,1512180564
243546,3998957,4159072,buy,1512113101
243700,4464697,4392650,buy,1511734213
24372,76298,2462567,buy,1512207304
243790,4106714,1170772,buy,1512052426
243854,4563748,5053508,buy,1511700211
243947,2794763,2031969,buy,1512219312
244566,2727476,1566469,buy,1512092252
244597,2884306,2885642,buy,1511703934
244617,3529267,4223213,buy,1512228313
244733,4272357,267209,buy,1512178710
244757,1479274,4731191,buy,1511713404
245206,3471745,245030,buy,1512006006
